Area,Bedrooms,Age,Price
1707,1,33,7724471
1726,3,23,8978198
1840,1,2,9933981
3060,4,39,15772711
3136,4,32,16052679
741,1,13,3533884
2168,2,10,11389345
3420,4,23,17837030
873,2,18,4361348
1619,2,22,8008689
1330,1,5,7313571
2991,5,11,16666415
2847,4,1,15947428
981,1,24,4268408
3336,4,14,18186123
4531,6,15,24399763
3026,3,10,16139050
4082,7,34,21542801
4073,7,4,22251119
2251,3,33,11398508
866,2,37,3634215
3904,7,22,21566556
1142,1,35,5500378
958,2,18,4779385
983,2,24,4499508
4094,7,35,21513727
2121,3,27,10767976
3234,4,30,16573259
1371,2,39,6288133
2834,3,27,14858312
3976,6,33,20898543
4543,7,36,23750425
1003,1,12,5439391
1484,1,5,7774846
4082,7,24,21988180
4982,7,24,26875652
3189,4,35,16555677
3054,3,20,15755047
1862,2,32,9205410
1605,1,11,8515562
626,1,7,2964624
1369,1,15,7259944
2201,2,37,10876458
751,1,0,4498873
1308,2,9,7031585
3967,7,18,21602580
4597,7,2,25370344
4186,5,10,22963298
1974,3,25,10054576
4510,6,5,24663020
4345,7,7,24097274
3481,4,19,18753157
1477,2,29,6966107
3455,6,2,19501002
942,1,36,4425664
4773,8,5,26428102
819,1,23,3887206
2100,3,35,10463986
3730,6,34,19823311
3929,7,16,21544527
1133,1,26,5522451
2962,4,9,15956891
639,1,2,3258446
4852,8,37,26031103
3630,5,17,19460527
2359,3,5,13073405
4031,6,5,21948743
3933,6,33,20964599
4501,5,16,24364793
3899,6,31,20308884
2909,4,18,15625115
1585,1,16,7646623
2677,4,8,14282556
722,1,1,3586693
3682,5,38,19258826
4338,6,23,22856898
4200,5,17,22355283
4895,7,17,26364274
3529,5,16,19206810
1718,1,39,7842989
1329,2,11,6715159
1968,4,25,10302416
2126,2,14,10834665
2631,4,12,14366698
1493,2,3,8236995
3883,6,20,20852759
1383,2,23,7180489
997,1,16,4584811
4975,8,33,26248188
1474,2,30,7364235
2277,4,38,11611813
1193,2,15,6035469
2892,4,36,15237145
1163,2,26,5854361
1792,3,32,9355500
4431,5,40,22937714
3491,5,31,18159581
1734,3,17,9158435
4838,7,15,26005496
1584,2,22,8205523
2942,5,7,16270245
4944,8,1,27302956
1899,1,2,9697686
774,2,2,4484733
1151,1,10,6250695
3431,5,28,18223454
4622,6,12,25352903
3129,5,36,16566723
1036,1,27,4500598
4799,8,35,25773425
1890,1,8,9967758
3937,5,32,20221788
1165,1,3,6462551
4470,6,38,23369307
2303,3,2,12727252
2675,5,29,14080787
4172,5,3,22786003
2754,5,16,15259379
2416,3,36,11946505
3349,5,4,18264801
2961,5,28,15896432
4499,5,0,24204285
4542,5,39,23501922
2110,4,29,10849859
635,1,3,3526579
4695,6,27,25141678
4631,8,5,25555261
2593,4,7,13753675
1186,1,11,5902131
706,1,6,3912861
821,1,31,3543173
774,2,23,3376449
4374,7,35,22892975
4741,8,18,25724055
3960,7,40,20933227
1448,3,2,8275688
3936,5,10,21438626
1151,1,39,5328483
3895,4,9,20955686
3090,4,11,16263288
3751,6,1,20652414
2325,4,35,11650334
4063,7,39,21328730
3499,6,33,18712949
1807,1,14,9045273
947,2,9,4830537
2698,4,27,14001647
1822,3,19,9189751
3525,4,6,19173758
3421,6,15,18909250
624,1,16,3121285
3362,5,40,17017311
2368,4,9,13007103
716,1,22,3472727
1301,1,31,5700612
2437,2,14,12809196
1226,1,11,6589411
3753,6,4,20647650
2374,3,6,13023668
4430,5,36,23210415
2896,5,11,15433914
3924,6,31,20975089
1427,3,21,7215030
4006,6,1,22140211
3962,6,35,20564533
3340,6,36,17418543
4258,6,1,23725219
712,1,16,3218869
4575,7,32,24364533
2579,3,5,13687743
3473,5,5,18876012
2939,5,23,15314036
3282,6,4,17930693
1522,2,0,8003174
2874,5,16,15460972
1477,3,15,8187238
4657,7,29,25177115
2819,3,15,15023059
771,1,35,3417051
4730,6,39,25101956
1192,1,24,5946979
4093,6,10,22415640
3911,7,8,21535734
3287,4,4,17555969
1241,1,21,6228067
4313,7,12,23989025
1008,2,13,5290139
3383,4,4,18551325
3706,4,34,18974042
651,2,7,3358836
2028,3,1,11256335
2989,4,5,16214719
4702,8,26,25535337
1699,1,23,8391042
3006,3,20,15964581
1688,1,20,8662476
1325,3,11,7485897
2820,3,17,14927017
1223,2,12,6812479
758,2,3,4419515
869,2,9,5036818
608,1,28,2927537
2422,2,4,12837507
1418,2,27,6976072
4035,7,13,21865727
2386,4,16,12719640
4074,5,14,22088163
3195,5,35,16397739
4581,7,23,24629440
2614,4,24,13776093
4252,7,7,23162508
1857,1,30,9122474
1841,3,22,9748023
832,1,14,4412175
3092,4,14,16349191
3738,4,39,19411484
3542,6,21,18783885
2651,3,5,14030022
3524,5,40,18555754
4020,6,8,22239685
1891,3,26,9455788
4590,8,3,25721822
613,1,1,3000849
4780,6,7,25663031
4187,6,4,22650326
4783,6,38,24889380
2320,4,27,11815900
923,2,22,4302537
3836,4,20,20144065
784,1,34,3151502
2545,3,16,13735350
2411,4,33,12415193
1653,1,34,8152064
4996,7,35,26735954
1490,2,24,7116801
4814,8,37,26019526
2134,2,38,10651054
2964,4,4,15819658
2775,4,28,14714524
4118,7,35,22189944
3668,5,33,19473904
2466,2,19,12970936
2809,3,38,13934751
1461,1,26,6735788
1385,2,5,7469687
1094,1,36,4546976
4674,6,38,24220489
2454,3,18,12533534
2415,3,12,13158655
1608,2,36,7836848
3122,3,23,16554616
963,1,33,4331501
2790,5,33,14879690
1707,3,1,9678070
2893,5,2,16456295
1957,3,13,10559210
3421,4,9,18633730
4868,7,37,25857995
2007,2,30,9743823
3287,4,37,16891436
2297,4,16,12708593
3596,5,5,19946503
1355,1,31,6180606
2220,2,38,11146717
2967,4,36,14942213
3737,4,36,19446951
2848,3,10,15164365
1074,2,19,5196634
2195,4,3,12393505
3318,5,6,17894012
758,2,6,3936470
4696,8,12,26109732
2295,2,14,11581976
668,2,10,3316466
2727,4,21,14129728
3063,3,24,15530801
2330,3,9,12519084
808,1,31,3740599
3629,4,36,19034928
3703,6,37,19767804
4756,6,33,25407150
2967,3,1,16206016
4831,7,9,26273739
4210,7,29,22635209
2108,2,9,11276093
2528,4,19,13696967
2788,3,17,14700359
4392,6,4,23954342
1365,2,32,6710905
3583,4,24,18640696
4321,6,4,24067433
3342,5,29,17342230
3024,3,40,15506129
4605,7,22,24788949
947,1,32,3895770
1148,2,35,5048887
2264,2,25,11735748
1463,1,2,8039465
986,1,18,4531940
3243,5,24,17116295
4068,5,14,21773322
2886,5,38,14688823
3761,5,14,19917439
4092,7,29,21936416
2919,3,14,15097766
1345,2,28,6889780
4041,6,35,21160275
2084,4,16,10915453
3343,4,34,17233214
4905,7,20,26382495
857,1,37,3402502
878,1,35,3576644
1855,3,15,9578438
702,1,13,3569930
4012,7,32,21742357
3485,6,4,19185844
3842,6,12,20821611
908,1,38,4189314
2693,4,32,14126498
1801,2,26,9280627
1802,3,9,9568058
1526,3,37,7644555
2541,4,0,14223968
900,2,15,4610237
3988,5,7,21434319
4205,6,28,22542700
4502,7,30,24305207
4988,6,19,27014977
2905,5,33,15508566
4046,5,21,21562369
2946,3,21,15234818
614,1,13,2730044
767,1,20,3225345
2294,4,28,11679737
4310,7,39,22921168
3015,5,22,16343584
4246,6,31,22798681
3426,4,3,18393282
1159,1,39,5155307
3275,6,3,18346377
1427,3,2,8419686
3695,5,35,19300215
620,1,19,2703469
4561,7,28,24326654
3065,4,19,16134797
4338,6,6,23753300
2074,2,22,10736436
3091,5,39,16141951
2272,2,9,12145378
1502,3,7,8279781
777,1,10,3897420
2902,3,23,14670609
1409,1,39,6633234
3990,7,17,21813449
1581,3,33,7835931
3574,6,24,19542001
1980,3,39,9826702
3508,5,3,19026708
4146,7,40,21699012
1618,1,12,8342423
4504,7,0,24807013
4047,6,22,22014687
2090,2,28,10420251
684,2,11,3354035
3124,3,27,16453353
1672,2,31,8588663
2101,3,24,10958983
3721,5,26,19564400
1327,2,34,6487383
3828,5,1,21168904
4860,8,37,25865425
882,1,34,3781808
2908,4,3,16122263
4737,7,10,25551406
1009,1,12,5241229
3470,6,28,18558105
1923,1,27,9039466
1254,1,34,5781782
4537,5,39,23525251
3940,7,22,21464125
1450,1,34,6657548
1292,1,22,6174223
2314,4,18,12012144
3132,5,6,17474270
1730,1,3,8754980
4580,7,36,24536643
3870,4,19,20314381
3590,5,29,18978312
942,1,16,4845263
1243,1,34,5371343
3668,6,29,19774646
4677,7,4,25773111
889,1,27,3845397
2770,3,27,14030881
4211,5,10,22658140
1427,3,17,7572135
4395,7,38,22969642
1670,1,37,7782609
949,1,20,4391215
4540,6,2,24969232
1379,1,30,6801008
3975,6,18,21592260
1130,1,16,5970762
2982,4,4,16509566
4782,6,25,25770779
4002,5,40,20767930
1499,3,12,7889107
4751,7,1,26117977
1119,2,0,6076237
3985,6,24,21147421
3499,4,29,18323897
934,1,21,4663723
4264,7,18,22842725
3631,4,34,18428671
3570,6,16,19096739
1439,3,31,7034461
3239,3,4,17604932
679,1,12,3691406
794,2,25,4102039
612,1,30,2239101
2129,3,3,11962653
3789,6,24,20191099
4490,5,17,24290804
4701,7,25,24874941
1040,1,16,5483732
619,1,3,3022758
4353,6,27,23221075
995,2,27,5107441
1443,3,17,7419667
4591,7,4,25141799
3638,6,2,20378904
1190,1,25,5848133
4195,7,18,23156720
1763,2,0,9486244
3069,4,6,17041109
1517,3,24,7855497
3191,3,15,17074682
2368,3,8,12963841
3286,6,10,18134034
1084,2,10,6018232
3655,4,4,20106541
4019,7,16,21786619
816,1,18,4183521
1299,2,5,7396540
3379,6,39,17829251
2267,3,37,11023178
2836,3,24,15085323
2201,4,34,11558351
1980,2,28,10261334
4814,7,10,26198836
903,2,37,3739962
2227,4,26,11892699
3591,4,18,19124017
3240,3,38,15969992
1771,3,10,9604803
1150,1,33,5596117
4562,8,6,25608920
3062,4,23,16190404
3648,6,36,18840402
1398,2,27,6513588
4333,7,15,23360129
4470,5,32,23777822
3850,5,17,20973573
3355,5,6,18217822
628,1,14,3314274
3478,4,23,18602904
2668,5,32,14147348
3875,4,39,20004829
2455,3,1,13056505
3236,4,5,17568816
3792,6,16,20891739
4663,6,9,25607879
3851,5,15,20521645
4406,7,2,24544022
4688,6,33,24862359
1065,2,8,5787092
1659,2,40,7572008
4744,6,34,25034132
2506,3,18,13308053
4750,7,34,25269099
4879,6,26,26280499
1433,2,20,7084292
2638,5,2,14359764
2496,3,37,12269773
4873,6,28,25648636
2307,4,28,12022937
2744,3,21,14036216
3370,4,5,17980370
3206,3,7,17253059
4158,6,35,22208486
4388,6,32,22975045
1775,1,23,8955121
4475,6,9,24637336
3580,4,35,18716600
2336,4,22,12311040
1140,1,4,6268570
4195,5,39,21594115
3179,3,35,16290022
4523,7,40,23730962
3147,4,32,16655206
4476,7,26,24099153
3609,5,29,19026757
2300,2,25,11374048
4400,6,35,23494952
4207,6,24,22155577
1483,2,20,7823402
1478,3,30,7543135
4545,7,15,24783186
3280,6,12,18049010
1356,2,27,6817509
4950,8,12,26958717
4514,6,0,25022633
2602,3,33,12929652
1537,2,25,8080626
2348,2,1,12785521
3600,4,18,18999244
3675,6,3,20682660
1743,3,21,8840024
2435,4,10,13078378
1987,4,17,10926796
4949,7,3,27164774
989,2,28,5083200
3075,5,21,16707262
1638,1,31,8018471
2063,2,28,10584718
3391,5,17,18000335
3060,3,7,16718630
2826,3,2,15042927
4318,5,9,22934419
1454,3,25,7527392
1595,1,25,7703114
3616,5,17,19227635
1119,1,14,5667962
2939,4,22,15747447
2231,2,20,11067981
2030,3,40,10325370
2299,4,12,12619547
3897,6,24,20747182
4396,7,28,23955071
3784,5,37,19993475
1267,2,25,6479612
1371,3,1,7673398
601,1,20,2397071
1356,1,21,6294433
1377,2,19,7336639
2220,2,0,11971960
3379,4,11,18009131
2982,3,0,16280662
3102,4,6,16663874
682,2,15,3708645
4891,7,31,26050223
1675,1,40,7962589
3335,5,11,17947338
3231,5,14,17807630
1901,3,8,10069307
2241,2,31,10892698
4695,6,22,24812510
4615,6,33,24631696
2394,2,6,12486572
2413,4,32,12718096
3571,5,22,19217865
1180,2,26,5989265
1145,2,7,6143227
4802,8,38,25322089
941,2,24,4476385
4060,5,39,21340075
3308,4,37,17200438
1355,2,17,6991750
2616,5,25,14047736
1238,1,20,6052286
1189,1,36,5624415
2065,4,17,11315083
4293,5,39,21970140
3182,3,26,16066361
2441,3,13,13185241
2545,4,36,13103385
2509,3,35,12307766
1486,1,28,6779372
1052,2,33,5286446
1856,1,8,9997319
3770,4,31,19735768
2846,3,19,14807613
1005,1,20,4878591
1724,2,11,9230709
2726,5,13,15224653
4286,5,30,22803494
3571,5,24,19286364
3133,5,32,16239897
2777,4,37,14109683
4573,7,26,24499170
3164,4,27,16320941
2922,5,24,15252621
2678,4,29,13930922
1972,4,35,10331008
4458,6,14,23863445
3011,5,38,15910315
3031,5,23,15788686
1274,1,6,6892953
1590,3,8,8524915
870,2,37,3707416
2285,4,38,11471129
1314,2,6,7453157
2174,2,15,11498319
1330,1,31,6101425
3843,4,19,19989325
4917,8,10,27076949
1238,1,28,5725468
4331,7,27,22920593
3846,6,14,21008708
4709,6,9,25657093
2819,3,19,14579585
3480,6,26,18291753
3325,6,22,18331766
2476,2,38,11963662
1522,3,11,7891899
1509,1,33,7469234
4334,6,16,23208162
2980,3,28,15377650
1698,1,21,8196574
1471,1,32,7093095
1978,3,11,10786652
1521,1,12,8163542
1872,2,28,9688000
2907,5,27,15449668
869,1,18,3976745
3573,6,13,19887634
1726,2,21,8416457
609,1,35,2225849
3126,5,19,16992237
1079,2,30,5421390
846,1,1,4459976
1436,1,5,7419108
3211,5,39,16974363
3994,7,32,21293814
2190,4,10,12170125
2674,3,25,13578613
4953,7,13,27193097
1545,1,21,7933616
4793,8,1,27048920
2819,5,13,15650725
932,1,36,4352721
650,1,7,3030958
4635,8,36,25135747
1121,2,14,6166528
4173,6,6,22812631
4153,6,1,22539362
3959,6,28,21083125
3438,5,6,18860703
2072,4,13,11596773
4671,7,6,25614451
1754,1,9,9241108
2396,2,29,11735136
1872,2,17,9966601
3709,6,1,20192874
1379,1,26,6752611
4160,7,24,22073305
2997,3,30,15157989
4651,6,35,24193241
3654,4,28,19350594
4550,8,36,24148514
1532,3,9,8158481
4670,7,17,24923825
3270,6,9,17751782
3161,5,24,17085986
1631,2,8,8777390
1408,3,23,7068214
4650,6,22,24991342
1007,1,29,4209320
4802,7,34,25720528
2537,4,12,13353215
3588,4,29,18297408
990,2,11,5136058
4563,7,28,24602981
1236,1,16,5995841
3033,4,15,16493619
2735,3,2,14664434
2974,4,11,15634676
4442,5,29,23228471
4452,6,36,23216166
942,1,25,4536362
3162,5,21,16782993
729,1,28,2772286
780,2,23,3914509
828,1,28,3342978
801,1,29,3546662
2028,3,23,10885528
1835,1,18,9401080
1082,1,23,5270961
2200,3,31,11207899
2674,4,37,13991511
4167,6,34,21716440
3586,4,3,19724511
4724,8,30,25545238
2691,5,34,14365922
1379,3,39,6445694
3048,4,26,16032003
1571,1,10,7692878
1691,2,10,9250845
1148,1,28,5382780
789,2,18,3606786
1706,1,6,8574552
2779,5,39,14109554
2980,3,10,15945009
4679,7,6,26085801
2522,4,20,13623671
3109,3,32,15490132
4431,7,8,24658860
4982,8,22,26791017
2599,3,12,13924333
628,1,36,2325165
3214,5,14,17376815
1533,1,40,7081221
2565,2,6,13389265
3292,6,7,18053266
1823,1,30,9182922
870,1,8,4801184
1234,1,26,5633658
3552,6,38,18516057
4015,6,13,21833685
1727,2,10,9257905
4527,6,39,23600553
1628,2,23,8561702
2334,3,0,12715336
2064,2,12,11084338
4336,5,37,22669616
3806,6,38,19699425
2783,5,4,15647268
914,1,10,4377161
4660,7,34,24524445
4060,7,38,21497901
1183,1,20,5993600
3913,6,30,21148001
3638,4,32,18940503
2705,5,8,14543689
4015,7,40,21499862
4832,8,15,26121795
1909,3,20,9990024
1084,1,4,6100444
1404,1,37,6345407
1769,3,14,9403112
3170,4,28,16612421
3809,5,3,20906747
4732,7,33,25165481
4386,7,23,23279150
3153,5,13,17425440
3624,5,4,19911136
977,1,3,5072493
1072,2,9,5619610
3098,3,34,15911813
4745,8,29,25647414
4749,8,4,26222999
764,1,22,3142469
2205,4,0,12534683
2837,4,9,15565079
2528,4,24,13284528
1693,3,16,9250473
3065,3,6,16652553
3835,4,28,19998859
3267,6,39,16894805
2823,5,13,15398864
2536,3,21,13323845
3067,4,5,16923770
3085,5,5,16992120
3488,6,29,18583612
700,1,22,2822174
1907,1,14,9635416
1593,1,24,8134101
1745,2,10,9590398
1967,4,19,10323732
3164,4,40,16256516
1611,1,13,8431289
1832,1,11,9268565
2444,2,38,11742080
4960,8,36,26136648
3943,6,40,20295267
3062,4,20,16529632
2736,5,13,15022675
2054,3,28,10804436
890,1,14,4028434
4712,6,40,24244534
2016,3,0,10891771
4381,5,29,23198642
4119,6,0,22807887
1310,1,22,6045806
4683,8,23,25176336
3478,4,2,19104794
1896,1,13,9542638
2115,2,2,11580528
4833,6,2,26275088
1842,1,31,8832587
1629,1,10,8087363
3688,5,24,19350574
1384,3,24,7406725
2245,2,39,10904488
710,1,28,3071989
4932,6,19,26269707
674,2,0,4037432
3392,5,38,17550859
1827,1,33,8608807
3857,4,3,20647158
2172,4,24,11523629
1131,1,12,5729163
3464,5,6,18685138
1713,1,37,7896493
2968,3,36,15358050
2004,4,32,10086634
1904,3,6,10612189
650,2,1,4009102
1919,1,11,9600701
1704,2,36,8056373
711,1,27,3343418
1044,2,37,4634048
3486,5,3,19334978
2410,4,31,12700871
3065,3,24,16004210
2968,5,19,15778296
3219,5,11,17317556
3150,3,7,16665147
3397,4,2,18688093
4097,5,25,21608188
1330,1,6,7322077
2940,3,8,15349336
1433,2,33,7122251
2472,4,4,13647365
2608,3,34,12928093
2473,3,25,12681381
2632,4,4,14074112
1909,3,7,10650326
1237,1,17,6480014
2417,2,35,12243808
3402,6,8,19117329
1755,1,35,8026453
4885,7,39,25765351
4435,6,25,23242186
2591,2,24,13371842
2081,2,1,11550490
4104,7,38,21539832
2167,3,26,10958674
3397,4,8,18634712
958,1,36,3811469
3956,7,7,22047025
678,1,34,3118736
3111,4,11,16998737
3537,5,5,19211426
4003,5,27,20779241
964,1,9,4770536
4520,7,13,24311954
2724,3,37,13753923
2922,3,25,15308232
3131,3,35,15597682
2245,4,10,12215639
3789,4,19,20248740
1419,3,9,8100183
2586,4,35,13197969
4461,7,9,24524371
3949,7,1,22344058
4997,8,23,27055590
3866,5,19,20427168
4849,8,2,26892168
1848,1,26,9446619
4276,6,11,23039305
3886,5,32,20012569
2585,4,7,13847017
1221,1,27,6108341
1814,2,20,8920604
1146,1,6,6260636
3898,6,3,21148472
2901,5,13,15724791
2271,4,3,12393151
2560,4,29,13189726
3719,6,2,20299299
2129,4,28,10953799
3043,5,21,16299577
781,1,27,3763309
4789,8,37,25846333
3751,4,8,20225151
2600,4,17,14205995
2354,2,11,12683671
1150,1,35,5309249
4450,5,27,23599871
4049,5,33,21183033
3079,5,34,15922838
4493,6,27,24198642
2245,2,26,11316472
1495,3,13,7765748
4530,6,38,23415514
2837,3,22,14812294
1526,3,16,7810795
691,2,16,3428310
1065,1,1,5503396
1231,1,37,5605661
3698,6,17,20184108
789,1,17,3510438
4350,6,31,22703245
3378,4,2,18538700
2284,3,17,12286932
3425,4,15,18033901
2229,3,20,11393131
1694,3,23,9163504
4741,6,38,24727460
3845,6,18,20392451
2683,3,1,14711818
2268,4,38,11663718
2953,5,27,15978398
4297,6,24,23118687
2443,3,6,12988972
1769,2,7,9756770
4848,6,13,26106200
667,1,4,3809884
3432,5,21,17926209
625,1,5,3059329
3394,6,11,18517551
4164,5,30,21927978
2218,2,16,11370639
2977,3,25,15288868
2850,4,28,15168516
4917,8,35,25904200
2295,2,20,11526398
1424,1,39,6283788
4100,6,25,21991581
1058,1,10,5645637
2111,4,12,11285559
744,2,1,4609880
3723,6,17,20530069
2927,3,25,15210265
3152,5,13,17401294
3048,3,40,14967887
1044,1,3,5729864
1355,3,18,7390441
3066,4,17,16690932
1086,2,27,5613715
1403,2,5,7468615
4787,8,26,25683095
1539,2,4,8393087
2680,4,18,14566786
1964,3,3,10573152
1528,1,29,7394171
3559,4,23,18754788
2534,4,26,13387858
4664,7,18,24883542
2057,3,31,10027722
1415,1,18,6717950
1435,1,9,7620218
3643,4,0,19947117
2727,4,10,15030910
3248,4,3,17572910
3559,5,1,19648168
926,1,35,3923930
2147,4,10,12106079
1356,1,35,6533459
3335,5,18,17650020
3841,5,14,20580512
4598,6,32,23924649
1186,2,33,5358394
1014,2,35,4729687
2579,4,23,13829451
4835,6,25,25892684
670,2,40,2324303
3993,6,39,20773648
3512,5,26,18319559
2036,3,27,10383026
1646,1,16,8525544
3574,6,1,19607368
716,1,36,2909107
3427,4,10,18631186
837,1,7,4347189
775,2,19,3987783
1934,1,6,9877342
2482,3,0,13307872
3358,6,35,17579241
1069,1,32,4742769
3991,5,23,20894526
2049,2,3,10710963
4073,5,30,21157743
3797,6,2,20865775
3615,5,11,19693832
982,2,5,5307609
1546,2,18,7686238
2185,2,24,10732792
2213,4,36,11633951
3320,4,22,17352889
1656,2,11,8879983
2355,2,37,11510398
3067,5,18,16765478
3745,4,40,18887597
3592,4,39,18618218
2646,4,38,13378875
3472,6,22,18430393
3857,5,23,20712114
3738,4,35,19047055
1676,1,39,7609644
2076,4,32,11047714
1943,2,29,9867151
4634,8,2,25510361
1011,1,15,4998800
4956,6,11,27014530
1404,2,4,7770669
3004,5,24,15950398
4993,6,22,26476339
3439,6,1,19493058
1063,1,35,4368657
1663,2,27,8064621
3938,6,17,20995287
905,2,31,4166458
1091,1,8,5677501
3913,5,39,20244670
1911,1,9,10245866
2298,3,37,11210983
3229,3,35,16213809
2131,3,13,11508482
3206,4,36,16387675
3307,5,32,16959226
874,1,0,4673048
4598,6,23,24731477
1333,3,13,7257004
1832,2,33,9044176
3523,4,1,19338792
4469,6,13,24545484
4976,7,9,27244838
1545,2,26,7736639
2138,3,38,10895345
3316,5,40,16802159
1806,1,27,8447885
4645,8,15,25788999
3177,5,21,16597064
1854,3,38,9103208
3215,4,6,17214948
2069,3,4,11634698
650,1,23,3122799
4180,5,17,22494024
3936,5,34,20439633
3403,6,38,18082371
992,2,13,5079753
4937,8,19,27016958
4968,6,30,26407294
4807,8,40,25550154
1279,1,12,6368219
2527,4,36,12790669
923,2,11,5226721
2817,5,14,15349227
4823,6,3,26563832
4850,7,24,26359802
2451,2,0,13131025
1204,1,10,5912968
1906,2,37,8988674
3191,3,22,16976346
1529,2,2,8170625
3679,4,1,20350838
3765,4,18,19710598
1011,1,22,4651816
1483,1,1,8178082
4012,7,28,21297026
3916,5,24,20761036
3811,5,36,19938466
1093,2,28,5624596
3135,3,24,16194771
1253,2,10,6950206
2938,5,18,16067313
1379,1,2,7278364
2497,3,24,13192680
4908,7,3,26892634
939,2,18,4797614
1446,2,27,7281433
2662,5,31,13729153
3277,5,3,18222171
3490,6,24,18663793
2515,4,7,13438680
616,1,27,2878069
4546,5,1,24451223
4985,8,29,27108774
3895,6,30,20761716
1207,2,33,5689296
1701,2,5,9094465
2635,4,39,13109013
3851,6,40,19964593
1771,2,1,9325033
4268,7,30,22847987
867,2,1,4883197
3675,6,1,20014078
3896,6,4,21692646
1876,1,29,8894176
4039,7,34,21736858
1572,1,11,8011076
3383,5,23,18145314
4058,6,22,21955839
1952,3,11,10641118
4139,7,37,22027413
2628,5,31,13550174
4554,8,13,24738264
1536,3,22,7956222
1851,2,40,8971609
1307,2,26,6444960
2552,3,3,14003440
2296,4,40,11665579
4126,5,25,21851581
2281,2,8,12371295
4052,6,2,22661579
1906,2,35,9616150
3321,4,13,17776975
2623,4,18,13797052
2873,3,24,14811717
3946,6,37,20709577
4675,8,36,25072923
1452,1,7,7821197
1430,1,25,6531646
4927,7,36,26049684
3211,3,23,16671335
2624,3,19,13405662
2522,4,28,12973242
1527,2,11,7977087
1379,2,3,7575257
2209,3,14,11642594
2139,2,14,11177399
2131,2,8,11515333
2901,4,12,15908888
844,1,25,3752602
1941,2,24,9606295
2330,4,38,11719439
2584,4,23,13865642
1155,1,30,5589305
4496,5,27,23995276
3726,4,15,19425083
2773,5,28,14671158
4120,6,0,23037321
958,1,31,4314925
955,1,25,4088573
3953,7,40,21281506
2429,4,7,13087741
1694,2,30,8394985
1133,1,28,5302740
2516,4,39,12939438
1746,1,26,8478682
620,1,4,3026067
4590,8,14,25400034
3801,6,17,20799103
928,1,23,4343632
987,1,10,5419420
2582,4,22,13361270
1741,2,33,8635555
1928,3,6,10341710
1073,2,11,5671782
2277,3,34,11178348
2645,4,7,14656929
2780,5,30,14965487
2259,3,37,11420919
1945,2,9,10567118
3792,6,39,19908347
4449,6,17,23677578
2100,2,1,11461632
2841,3,8,14965921
2743,4,29,14367554
3248,5,40,16987836
2476,2,22,12683440
3349,6,22,18212709
1135,1,25,5680742
2781,3,4,15010750
628,1,35,2086037
1912,3,31,9446794
4909,7,0,26859438
3391,4,11,18297459
1702,2,25,8888913
1478,3,7,8347288
3535,6,3,19777694
3286,6,22,17969411
2928,4,19,15887854
1574,1,18,7853018
4322,5,17,22988822
1644,1,37,7327275
1116,1,21,5064284
2070,4,23,10775286
3030,5,31,16230107
2074,2,16,10780149
